,H3BO3[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],OD340
0,0.0013423099475313436,0.7203927365428741,11.575897458006432,0.004724123036015471,46.93347816314177,0.17499434046045156,199.10372076674355,4.6318408707024536e-05,0.00035033043527489446,0.004754804264545681,0.007046098542818134,9.988315645923322e-05,54.06175420748171
1,0.0016610425603393072,0.6902092333366502,11.359490647225979,0.006795132800538867,46.38282052768492,0.18044461764763284,199.67982954340704,3.927163171795597e-05,0.0005446104264711781,0.004857844788355622,0.0074091889553564464,7.559832686603072e-05,54.57720201303903
2,0.0016006881740056084,0.684842727619353,11.503948606683817,0.006215596382114732,46.42327237337687,0.26143886486427215,192.07452474767976,4.156283325607384e-05,0.000536029542379533,0.004882972594649168,0.006743962688164775,7.226284768330683e-05,54.042473351237035
3,0.007852981822034063,0.3208408266433532,11.492617764067282,0.0060303477097932,44.625227275537235,0.18798132592953548,197.79233456109372,3.579731085191769e-05,0.0003921420570000095,0.00459048097720404,0.007262046066389235,0.0011470165343506812,53.909132485917155
4,0.008116217930847287,0.873950312659105,11.491926975092179,0.005056977970120049,44.62549655505148,0.17512796844908712,197.79232863734188,2.5395082641117938e-05,0.0003855185148126549,0.004784180061153249,0.007041437431478061,0.0011739874616506552,53.84511255386633
5,0.017381673312293632,0.3784888053979939,12.891117924366304,0.021220363796706467,47.008024966447536,0.4330465138368542,273.3150275737629,0.0001716252032622961,0.0027010314936191607,0.0026835590101982327,0.012499403528605312,0.0012460353109033007,54.265009707133935
6,0.0016674917008015423,0.721482888700367,11.492117280089296,0.00476863911000503,44.62542139891136,0.17866411693079054,197.7923302897082,3.3087478087644957e-05,0.00039224638954818604,0.004719517789371336,0.0070411680849216726,0.001163878035023668,53.86603693587193
7,0.0016721821675947744,0.7214982209330604,11.490734938352036,0.004769858593419466,44.62244333165062,0.17873199689228073,199.09836070187157,4.596489636331899e-05,0.0003943665123379388,0.004740904119917965,0.007040123687979277,0.0001047966523511825,53.86238359798058
8,0.017003294787412103,0.1701419199739888,12.39791576133458,0.023841878050611946,46.281596823597106,0.5087903366421104,354.938567030795,9.579275043502859e-05,0.000729993916211829,0.005262654163439309,0.002249974728145987,0.0013936976560414063,54.54694724408634
9,0.01700314528809461,0.17014189026663934,12.397915756487492,0.02384185529839135,46.28159682576964,0.5087903326723788,354.9385670307642,6.840565805857639e-05,0.0007919637241365046,0.005427879337964765,0.002249167158653278,0.0017177294788206668,54.54368604556949
10,0.03943602598857772,0.5868099006816498,12.428651294648276,0.008973404196245266,47.49202721472216,0.32867822910404865,216.66657136998322,6.13266805521209e-05,0.0011713394333654583,0.005852559486500694,0.010547591947663899,0.0007966278730532397,53.35406754415828
11,0.007013640735351861,0.87577145341502,11.568357168708578,0.001963765304933817,46.40005558301136,0.6807430225032669,295.8928507970415,5.952194662482157e-05,0.0021444728366160418,0.0008135119644866112,0.015203692248491392,0.0010051824427186622,53.89204346616695
12,0.03971490625317218,0.5876912353274701,12.346181443727977,0.009026850810884283,47.31832171097093,0.33266931592949395,292.7068131911867,6.057876370603626e-05,0.0011810983550744432,0.0058622794051731986,0.010499378471497576,0.0007914519423177953,53.78740876852116
13,0.02690407688446553,0.4953446966301863,10.912970417864003,0.0018332615252762531,42.114582449606345,0.4579664006210046,304.78921703226905,0.0001868529966316141,3.249883272477207e-05,0.0012907646788809712,0.004405400949334246,0.0008894404275638026,54.62797685139585
14,0.026859479657865778,0.541690089979326,10.912821084342548,0.0025435340728956393,42.11462772300788,0.4574243637857176,304.78921536655804,0.0001864287931121456,3.1519460634167346e-05,0.0013076266690574814,0.004396137312909022,0.000892423768213648,54.612672533642424
15,0.02874439307765453,0.8766588468486799,12.981782081927566,0.011679549435880865,46.78279095049775,1.0964386026223987,234.29392853091485,5.89190924869688e-05,0.005120762065704439,0.00564979316265779,0.012187417449928847,0.0019559953054243628,53.50458386667448
