Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l],Water,Culture
A1,35.29411764705904,15.0,34.59383750000001,10.0,10.196202586206896,44.141709507575754,75.550685,10.497725684210526,43.41032038461538,427.961444,47.00000000000001,30.57075,103.40855000000002,38.950734375,6.094225000000002,5.0,547.3296983153324,15.0
B1,35.29411764705904,15.0,34.59383750000001,10.0,10.196202586206896,44.141709507575754,75.550685,10.497725684210526,43.41032038461538,427.961444,47.00000000000001,30.57075,103.40855000000002,38.950734375,6.094225000000002,5.0,547.3296983153324,15.0
C1,35.29411764705904,15.0,34.59383750000001,10.0,10.196202586206896,44.141709507575754,75.550685,10.497725684210526,43.41032038461538,427.961444,47.00000000000001,30.57075,103.40855000000002,38.950734375,6.094225000000002,5.0,547.3296983153324,15.0
D1,35.294117647058854,15.0,25.4911125,10.0,10.572829896551724,44.528349772727275,69.485505,10.680854478947369,44.28696048076923,517.597679,71.33333333333333,38.15931666666667,71.803425,38.579240625,5.968035,5.0,471.2192405989455,15.0
E1,35.294117647058854,15.0,25.4911125,10.0,10.572829896551724,44.528349772727275,69.485505,10.680854478947369,44.28696048076923,517.597679,71.33333333333333,38.15931666666667,71.803425,38.579240625,5.968035,5.0,471.2192405989455,15.0
F1,35.294117647058854,15.0,25.4911125,10.0,10.572829896551724,44.528349772727275,69.485505,10.680854478947369,44.28696048076923,517.597679,71.33333333333333,38.15931666666667,71.803425,38.579240625,5.968035,5.0,471.2192405989455,15.0
A2,35.294117647058386,15.0,7.3971875,10.0,7.986957965517241,43.96338715909091,10.8373,10.673872263157895,45.62990625,378.3980333,44.24583333333334,44.244375000000005,91.38195,29.081112500000003,204.93949999999998,5.0,500.92646708184225,15.0
B2,35.294117647058386,15.0,7.3971875,10.0,7.986957965517241,43.96338715909091,10.8373,10.673872263157895,45.62990625,378.3980333,44.24583333333334,44.244375000000005,91.38195,29.081112500000003,204.93949999999998,5.0,500.92646708184225,15.0
C2,35.294117647058386,15.0,7.3971875,10.0,7.986957965517241,43.96338715909091,10.8373,10.673872263157895,45.62990625,378.3980333,44.24583333333334,44.244375000000005,91.38195,29.081112500000003,204.93949999999998,5.0,500.92646708184225,15.0
D2,35.29411764705859,15.0,7.028314375000001,10.0,13.229346413793104,44.85943318181818,19.50197,13.18689302368421,32.39100403846154,394.4618060000001,44.55208333333334,44.029700000000005,112.96502499999998,23.89926875,79.65849999999999,5.0,589.9425382368509,15.0
E2,35.29411764705859,15.0,7.028314375000001,10.0,13.229346413793104,44.85943318181818,19.50197,13.18689302368421,32.39100403846154,394.4618060000001,44.55208333333334,44.029700000000005,112.96502499999998,23.89926875,79.65849999999999,5.0,589.9425382368509,15.0
F2,35.29411764705859,15.0,7.028314375000001,10.0,13.229346413793104,44.85943318181818,19.50197,13.18689302368421,32.39100403846154,394.4618060000001,44.55208333333334,44.029700000000005,112.96502499999998,23.89926875,79.65849999999999,5.0,589.9425382368509,15.0
A3,35.29411764705858,15.0,7.028275000000001,10.0,13.229346379310346,44.85943318181818,19.50176,13.18689302368421,32.391003653846155,394.4618060000001,30.264250000000004,44.02709166666667,112.962475,23.900134375000004,77.50999999999999,5.0,606.3834140726158,15.0
B3,35.29411764705858,15.0,7.028275000000001,10.0,13.229346379310346,44.85943318181818,19.50176,13.18689302368421,32.391003653846155,394.4618060000001,30.264250000000004,44.02709166666667,112.962475,23.900134375000004,77.50999999999999,5.0,606.3834140726158,15.0
C3,35.29411764705858,15.0,7.028275000000001,10.0,13.229346379310346,44.85943318181818,19.50176,13.18689302368421,32.391003653846155,394.4618060000001,30.264250000000004,44.02709166666667,112.962475,23.900134375000004,77.50999999999999,5.0,606.3834140726158,15.0
D3,35.294117647058954,15.0,7.028616250000001,10.0,13.229294344827588,44.85943291666666,19.461745,13.186893015789472,32.39095490384616,394.4618060000001,30.093166666666672,44.01355,112.91322500000001,19.10268125,68.973,5.0,619.9915170051444,15.0
E3,35.294117647058954,15.0,7.028616250000001,10.0,13.229294344827588,44.85943291666666,19.461745,13.186893015789472,32.39095490384616,394.4618060000001,30.093166666666672,44.01355,112.91322500000001,19.10268125,68.973,5.0,619.9915170051444,15.0
F3,35.294117647058954,15.0,7.028616250000001,10.0,13.229294344827588,44.85943291666666,19.461745,13.186893015789472,32.39095490384616,394.4618060000001,30.093166666666672,44.01355,112.91322500000001,19.10268125,68.973,5.0,619.9915170051444,15.0
A4,35.294117647058656,15.0,12.737115625000001,10.0,13.833647000000003,36.61870107954545,9.13965,13.677861797368422,18.316213846153847,392.40286199999997,50.66666666666667,35.24428333333333,70.76372500000001,16.38435625,243.7115,5.0,506.20929975487365,15.0
B4,35.294117647058656,15.0,12.737115625000001,10.0,13.833647000000003,36.61870107954545,9.13965,13.677861797368422,18.316213846153847,392.40286199999997,50.66666666666667,35.24428333333333,70.76372500000001,16.38435625,243.7115,5.0,506.20929975487365,15.0
C4,35.294117647058656,15.0,12.737115625000001,10.0,13.833647000000003,36.61870107954545,9.13965,13.677861797368422,18.316213846153847,392.40286199999997,50.66666666666667,35.24428333333333,70.76372500000001,16.38435625,243.7115,5.0,506.20929975487365,15.0
D4,35.2941176470587,15.0,7.632138125000001,10.0,31.319677999999996,11.224560219696968,9.452545999999998,8.372492392105263,47.0205289423077,356.9129311,75.16666666666667,6.582258333333334,71.10995000000001,38.4742625,128.3995,5.0,628.0383700738314,15.0
E4,35.2941176470587,15.0,7.632138125000001,10.0,31.319677999999996,11.224560219696968,9.452545999999998,8.372492392105263,47.0205289423077,356.9129311,75.16666666666667,6.582258333333334,71.10995000000001,38.4742625,128.3995,5.0,628.0383700738314,15.0
F4,35.2941176470587,15.0,7.632138125000001,10.0,31.319677999999996,11.224560219696968,9.452545999999998,8.372492392105263,47.0205289423077,356.9129311,75.16666666666667,6.582258333333334,71.10995000000001,38.4742625,128.3995,5.0,628.0383700738314,15.0
A5,35.294117647059025,15.0,8.195060625,10.0,23.559419379310345,9.54334309469697,9.72595475,9.048200865789473,45.56544480769231,357.5943362,38.0,99.71383333333334,81.8253,13.734856250000002,265.7405,5.0,457.4596330471187,15.0
B5,35.294117647059025,15.0,8.195060625,10.0,23.559419379310345,9.54334309469697,9.72595475,9.048200865789473,45.56544480769231,357.5943362,38.0,99.71383333333334,81.8253,13.734856250000002,265.7405,5.0,457.4596330471187,15.0
C5,35.294117647059025,15.0,8.195060625,10.0,23.559419379310345,9.54334309469697,9.72595475,9.048200865789473,45.56544480769231,357.5943362,38.0,99.71383333333334,81.8253,13.734856250000002,265.7405,5.0,457.4596330471187,15.0
D5,35.29411764705878,15.0,8.257159375,10.0,23.511398310344827,9.890595621212121,9.727786250000001,9.351582734210526,45.71331875,357.5914266,45.833333333333336,5.3713999999999995,81.348625,13.71065625,271.45,5.0,537.9486001288403,15.0
E5,35.29411764705878,15.0,8.257159375,10.0,23.511398310344827,9.890595621212121,9.727786250000001,9.351582734210526,45.71331875,357.5914266,45.833333333333336,5.3713999999999995,81.348625,13.71065625,271.45,5.0,537.9486001288403,15.0
F5,35.29411764705878,15.0,8.257159375,10.0,23.511398310344827,9.890595621212121,9.727786250000001,9.351582734210526,45.71331875,357.5914266,45.833333333333336,5.3713999999999995,81.348625,13.71065625,271.45,5.0,537.9486001288403,15.0
A6,35.294117647058634,15.0,7.36272125,10.0,16.705083275862066,7.627282518939395,11.6095695,9.479260563157895,42.88282259615385,358.1395225,64.33333333333334,8.347833333333334,67.9496,8.71251875,7.429774999999999,5.0,809.1265597321615,15.0
B6,35.294117647058634,15.0,7.36272125,10.0,16.705083275862066,7.627282518939395,11.6095695,9.479260563157895,42.88282259615385,358.1395225,64.33333333333334,8.347833333333334,67.9496,8.71251875,7.429774999999999,5.0,809.1265597321615,15.0
C6,35.294117647058634,15.0,7.36272125,10.0,16.705083275862066,7.627282518939395,11.6095695,9.479260563157895,42.88282259615385,358.1395225,64.33333333333334,8.347833333333334,67.9496,8.71251875,7.429774999999999,5.0,809.1265597321615,15.0
D6,35.2941176470588,15.0,7.484768125,10.0,24.503329655172415,10.057016738636364,12.0156355,8.748759260526317,43.97611038461539,403.4956408,63.83333333333334,70.65683333333334,24.88145,43.22180625,85.2165,5.0,621.614698972324,15.0
E6,35.2941176470588,15.0,7.484768125,10.0,24.503329655172415,10.057016738636364,12.0156355,8.748759260526317,43.97611038461539,403.4956408,63.83333333333334,70.65683333333334,24.88145,43.22180625,85.2165,5.0,621.614698972324,15.0
F6,35.2941176470588,15.0,7.484768125,10.0,24.503329655172415,10.057016738636364,12.0156355,8.748759260526317,43.97611038461539,403.4956408,63.83333333333334,70.65683333333334,24.88145,43.22180625,85.2165,5.0,621.614698972324,15.0
A7,35.29411764705866,15.0,6.532782500000001,10.0,23.523187413793107,9.813656189393939,8.738069,8.946349736842107,45.24200432692308,378.7690463,40.0,8.378933333333334,97.75405,26.52533125,7.728315000000001,5.0,757.7541573026558,15.0
B7,35.29411764705866,15.0,6.532782500000001,10.0,23.523187413793107,9.813656189393939,8.738069,8.946349736842107,45.24200432692308,378.7690463,40.0,8.378933333333334,97.75405,26.52533125,7.728315000000001,5.0,757.7541573026558,15.0
C7,35.29411764705866,15.0,6.532782500000001,10.0,23.523187413793107,9.813656189393939,8.738069,8.946349736842107,45.24200432692308,378.7690463,40.0,8.378933333333334,97.75405,26.52533125,7.728315000000001,5.0,757.7541573026558,15.0
D7,35.294117647058876,15.0,7.690441875,10.0,27.44364868965517,8.043114227272728,12.29165075,8.557333618421053,49.12219884615386,386.6009757,37.33333333333333,7.882558333333333,28.116275,42.864946875,5.780940000000001,5.0,797.9784651047717,15.0
E7,35.294117647058876,15.0,7.690441875,10.0,27.44364868965517,8.043114227272728,12.29165075,8.557333618421053,49.12219884615386,386.6009757,37.33333333333333,7.882558333333333,28.116275,42.864946875,5.780940000000001,5.0,797.9784651047717,15.0
F7,35.294117647058876,15.0,7.690441875,10.0,27.44364868965517,8.043114227272728,12.29165075,8.557333618421053,49.12219884615386,386.6009757,37.33333333333333,7.882558333333333,28.116275,42.864946875,5.780940000000001,5.0,797.9784651047717,15.0
A8,35.294117647058606,15.0,7.130243125,10.0,24.991826137931035,11.785813443181818,12.506548249999998,9.194630455263157,43.25801711538462,313.438848,47.00000000000001,7.694483333333334,149.265775,9.418321875,9.36134,5.0,774.6600356178475,15.0
B8,35.294117647058606,15.0,7.130243125,10.0,24.991826137931035,11.785813443181818,12.506548249999998,9.194630455263157,43.25801711538462,313.438848,47.00000000000001,7.694483333333334,149.265775,9.418321875,9.36134,5.0,774.6600356178475,15.0
C8,35.294117647058606,15.0,7.130243125,10.0,24.991826137931035,11.785813443181818,12.506548249999998,9.194630455263157,43.25801711538462,313.438848,47.00000000000001,7.694483333333334,149.265775,9.418321875,9.36134,5.0,774.6600356178475,15.0
D8,35.29411764705897,15.0,51.12241250000001,10.0,10.889669034482758,5.28477809469697,47.31207,7.710496233947368,52.21331163461539,52.665394799999994,50.0,51.44466666666667,51.7385,47.74275,52.89099999999999,5.0,938.6908333885319,15.0
E8,35.29411764705897,15.0,51.12241250000001,10.0,10.889669034482758,5.28477809469697,47.31207,7.710496233947368,52.21331163461539,52.665394799999994,50.0,51.44466666666667,51.7385,47.74275,52.89099999999999,5.0,938.6908333885319,15.0
F8,35.29411764705897,15.0,51.12241250000001,10.0,10.889669034482758,5.28477809469697,47.31207,7.710496233947368,52.21331163461539,52.665394799999994,50.0,51.44466666666667,51.7385,47.74275,52.89099999999999,5.0,938.6908333885319,15.0
