Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,A1,P2,A1,35.29411764705878
P1,A1,P2,A2,35.29411764705878
P1,A1,P2,A3,35.29411764705878
P1,A1,P2,A4,35.294117647058876
P1,A1,P2,A5,35.294117647058876
P1,A1,P2,A6,35.294117647058876
P1,A1,P2,A7,35.29411764705895
P1,A1,P2,A8,35.29411764705895
P1,A1,P2,B1,35.29411764705895
P1,A1,P2,B2,35.29411764705843
P1,A1,P2,B3,35.29411764705843
P1,A1,P2,B4,35.29411764705843
P1,A1,P2,B5,35.2941176470587
P1,A1,P2,B6,35.2941176470587
P1,A1,P2,B7,35.2941176470587
P1,A1,P2,B8,35.2941176470587
P1,A1,P2,C1,35.2941176470587
P1,A1,P2,C2,35.2941176470587
P1,A1,P2,C3,35.29411764705903
P1,A1,P2,C4,35.29411764705903
P1,A1,P2,C5,35.29411764705903
P1,A1,P2,C6,35.294117647058854
P1,A1,P2,C7,35.294117647058854
P1,A1,P2,C8,35.294117647058854
P1,A1,P2,D1,35.294117647058975
P1,A1,P2,D2,35.294117647058975
P1,A1,P2,D3,35.294117647058975
P1,A1,P2,D4,35.29411764705856
P1,A1,P2,D5,35.29411764705856
P1,A1,P2,D6,35.29411764705856
P1,A1,P2,D7,35.29411764705896
P1,A1,P2,D8,35.29411764705896
P1,A1,P2,E1,35.29411764705896
P1,A1,P2,E2,35.29411764705868
P1,A1,P2,E3,35.29411764705868
P1,A1,P2,E4,35.29411764705868
P1,A1,P2,E5,35.29411764705858
P1,A1,P2,E6,35.29411764705858
P1,A1,P2,E7,35.29411764705858
P1,A1,P2,E8,35.29411764705877
P1,A1,P2,F1,35.29411764705877
P1,A1,P2,F2,35.29411764705877
P1,A1,P2,F3,35.29411764705869
P1,A1,P2,F4,35.29411764705869
P1,A1,P2,F5,35.29411764705869
P1,A1,P2,F6,35.29411764705862
P1,A1,P2,F7,35.29411764705862
P1,A1,P2,F8,35.29411764705862
P4,A1,P2,A4,51.14040862762875
P4,A1,P2,A5,51.14040862762875
P4,A1,P2,A6,51.14040862762875
P4,A1,P2,A7,34.46282520964875
P4,A1,P2,A8,34.46282520964875
P4,A1,P2,B1,34.46282520964875
P4,A1,P2,C6,83.6141670315675
P4,A1,P2,C7,83.6141670315675
P4,A1,P2,C8,83.6141670315675
P4,A1,P2,F6,54.37617915915876
P4,A1,P2,F7,54.37617915915876
