Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,B1,P2,A1,15.0
P1,B1,P2,A2,15.0
P1,B1,P2,A3,15.0
P1,B1,P2,A4,15.0
P1,B1,P2,A5,15.0
P1,B1,P2,A6,15.0
P1,B1,P2,A7,15.0
P1,B1,P2,A8,15.0
P1,B1,P2,B1,15.0
P1,B1,P2,B2,15.0
P1,B1,P2,B3,15.0
P1,B1,P2,B4,15.0
P1,B1,P2,B5,15.0
P1,B1,P2,B6,15.0
P1,B1,P2,B7,15.0
P1,B1,P2,B8,15.0
P1,B1,P2,C1,15.0
P1,B1,P2,C2,15.0
P1,B1,P2,C3,15.0
P1,B1,P2,C4,15.0
P1,B1,P2,C5,15.0
P1,B1,P2,C6,15.0
P1,B1,P2,C7,15.0
P1,B1,P2,C8,15.0
P1,B1,P2,D1,15.0
P1,B1,P2,D2,15.0
P1,B1,P2,D3,15.0
P1,B1,P2,D4,15.0
P1,B1,P2,D5,15.0
P1,B1,P2,D6,15.0
P1,B1,P2,D7,15.0
P1,B1,P2,D8,15.0
P1,B1,P2,E1,15.0
P1,B1,P2,E2,15.0
P1,B1,P2,E3,15.0
P1,B1,P2,E4,15.0
P1,B1,P2,E5,15.0
P1,B1,P2,E6,15.0
P1,B1,P2,E7,15.0
P1,B1,P2,E8,15.0
P1,B1,P2,F1,15.0
P1,B1,P2,F2,15.0
P1,B1,P2,F3,15.0
P1,B1,P2,F4,15.0
P1,B1,P2,F5,15.0
P1,B1,P2,F6,15.0
P1,B1,P2,F7,15.0
P1,B1,P2,F8,15.0
P1,C1,P2,A1,12.419645763057376
P1,C1,P2,A2,12.419645763057376
P1,C1,P2,A3,12.419645763057376
P4,A1,P2,A7,11.596275912007501
P4,A1,P2,A8,11.596275912007501
P4,A1,P2,B1,11.596275912007501
P4,A1,P2,B5,8.26221530451875
P4,A1,P2,B6,8.26221530451875
P4,A1,P2,B7,8.26221530451875
P1,C1,P2,D1,18.94161954970956
P1,C1,P2,D2,18.94161954970956
P1,C1,P2,D3,18.94161954970956
P4,A1,P2,D7,20.80864677852125
P4,A1,P2,D8,20.80864677852125
P4,A1,P2,E1,20.80864677852125
P1,C1,P2,E2,24.889572576672688
P1,C1,P2,E3,24.889572576672688
P1,C1,P2,E4,24.889572576672688
P1,C1,P2,E5,21.950947675258064
P1,C1,P2,E6,21.950947675258064
P1,C1,P2,E7,21.950947675258064
P4,A1,P2,E8,24.302053740222505
P4,A1,P2,F1,24.302053740222505
P4,A1,P2,F2,24.302053740222505
P1,C1,P2,F3,6.141116389658126
P1,C1,P2,F4,6.141116389658126
P1,C1,P2,F5,6.141116389658126
P1,D1,P2,A1,10.0
P1,D1,P2,A2,10.0
P1,D1,P2,A3,10.0
P1,D1,P2,A4,10.0
P1,D1,P2,A5,10.0
P1,D1,P2,A6,10.0
P1,D1,P2,A7,10.0
P1,D1,P2,A8,10.0
P1,D1,P2,B1,10.0
P1,D1,P2,B2,10.0
P1,D1,P2,B3,10.0
P1,D1,P2,B4,10.0
P1,D1,P2,B5,10.0
P1,D1,P2,B6,10.0
P1,D1,P2,B7,10.0
P1,D1,P2,B8,10.0
P1,D1,P2,C1,10.0
P1,D1,P2,C2,10.0
P1,D1,P2,C3,10.0
P1,D1,P2,C4,10.0
P1,D1,P2,C5,10.0
P1,D1,P2,C6,10.0
P1,D1,P2,C7,10.0
P1,D1,P2,C8,10.0
P1,D1,P2,D1,10.0
P1,D1,P2,D2,10.0
P1,D1,P2,D3,10.0
P1,D1,P2,D4,10.0
P1,D1,P2,D5,10.0
P1,D1,P2,D6,10.0
P1,D1,P2,D7,10.0
P1,D1,P2,D8,10.0
P1,D1,P2,E1,10.0
P1,D1,P2,E2,10.0
P1,D1,P2,E3,10.0
P1,D1,P2,E4,10.0
P1,D1,P2,E5,10.0
P1,D1,P2,E6,10.0
P1,D1,P2,E7,10.0
P1,D1,P2,E8,10.0
P1,D1,P2,F1,10.0
P1,D1,P2,F2,10.0
P1,D1,P2,F3,10.0
P1,D1,P2,F4,10.0
P1,D1,P2,F5,10.0
P1,D1,P2,F6,10.0
P1,D1,P2,F7,10.0
