Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l]
A1,40.0,4.0,0.0188332217601465,20.0,0.5577713129059813,0.4799135207197313,0.0730161398990092,15.011861727552754,0.0395530490351955,662.7119369535679,0.0002623066065783,0.0028309050137029,0.0011930050626901,0.0007334670519457,3.9708040092761617e-05,0.05
B1,40.0,4.0,0.0188332217601465,20.0,0.5577713129059813,0.4799135207197313,0.0730161398990092,15.011861727552754,0.0395530490351955,662.7119369535679,0.0002623066065783,0.0028309050137029,0.0011930050626901,0.0007334670519457,3.9708040092761617e-05,0.05
C1,40.0,4.0,0.0188332217601465,20.0,0.5577713129059813,0.4799135207197313,0.0730161398990092,15.011861727552754,0.0395530490351955,662.7119369535679,0.0002623066065783,0.0028309050137029,0.0011930050626901,0.0007334670519457,3.9708040092761617e-05,0.05
D1,40.0,4.0,0.0182978542243727,20.0,0.5577277627278099,0.4799022250142163,0.0713674184878488,15.011861594485804,0.0394136055666689,662.7119359581149,0.0002652713069986,0.0026727701814397,0.001118397956978,0.0016382086136684,1e-05,0.05
E1,40.0,4.0,0.0182978542243727,20.0,0.5577277627278099,0.4799022250142163,0.0713674184878488,15.011861594485804,0.0394136055666689,662.7119359581149,0.0002652713069986,0.0026727701814397,0.001118397956978,0.0016382086136684,1e-05,0.05
F1,40.0,4.0,0.0182978542243727,20.0,0.5577277627278099,0.4799022250142163,0.0713674184878488,15.011861594485804,0.0394136055666689,662.7119359581149,0.0002652713069986,0.0026727701814397,0.001118397956978,0.0016382086136684,1e-05,0.05
A2,40.0,4.0,0.0211905008243967,20.0,0.7478167906214623,0.70024066117983,0.0630380827471888,16.489651471577176,0.1056605344404364,470.2491733267232,0.0002462801512307,0.0021488115869413,0.0014217231928595,0.0026134168463445,0.0002272319690478,0.05
B2,40.0,4.0,0.0211905008243967,20.0,0.7478167906214623,0.70024066117983,0.0630380827471888,16.489651471577176,0.1056605344404364,470.2491733267232,0.0002462801512307,0.0021488115869413,0.0014217231928595,0.0026134168463445,0.0002272319690478,0.05
C2,40.0,4.0,0.0211905008243967,20.0,0.7478167906214623,0.70024066117983,0.0630380827471888,16.489651471577176,0.1056605344404364,470.2491733267232,0.0002462801512307,0.0021488115869413,0.0014217231928595,0.0026134168463445,0.0002272319690478,0.05
D2,40.0,4.0,0.0208223327168095,20.0,0.7965484021281849,1.014489563053254,0.0603333525275492,16.197726220921343,0.0870996749014354,499.93037426999115,0.000246383775847,0.0021499407870305,0.0011575886146147,0.0017606377923536,0.000151089450835,0.05
E2,40.0,4.0,0.0208223327168095,20.0,0.7965484021281849,1.014489563053254,0.0603333525275492,16.197726220921343,0.0870996749014354,499.93037426999115,0.000246383775847,0.0021499407870305,0.0011575886146147,0.0017606377923536,0.000151089450835,0.05
F2,40.0,4.0,0.0208223327168095,20.0,0.7965484021281849,1.014489563053254,0.0603333525275492,16.197726220921343,0.0870996749014354,499.93037426999115,0.000246383775847,0.0021499407870305,0.0011575886146147,0.0017606377923536,0.000151089450835,0.05
A3,40.0,4.0,0.0216238408391288,20.0,0.7277742063459823,0.7731728972097223,0.0599090591532421,17.477055681893923,0.1746552997863542,466.01603685106465,0.0002561004694534,0.0021328855430433,0.001464638942126,0.001415792696453,0.0002444855027694,0.05
B3,40.0,4.0,0.0216238408391288,20.0,0.7277742063459823,0.7731728972097223,0.0599090591532421,17.477055681893923,0.1746552997863542,466.01603685106465,0.0002561004694534,0.0021328855430433,0.001464638942126,0.001415792696453,0.0002444855027694,0.05
C3,40.0,4.0,0.0216238408391288,20.0,0.7277742063459823,0.7731728972097223,0.0599090591532421,17.477055681893923,0.1746552997863542,466.01603685106465,0.0002561004694534,0.0021328855430433,0.001464638942126,0.001415792696453,0.0002444855027694,0.05
D3,40.0,4.0,0.0211550732630141,20.0,0.7560379596389459,0.7203132063738273,0.0594905915763847,17.21677775811351,0.1332735444114312,482.4800116844915,0.0002455978160605,0.0021258599175692,0.0012939742000434,0.0016831391773462,0.0001915137893234,0.05
E3,40.0,4.0,0.0211550732630141,20.0,0.7560379596389459,0.7203132063738273,0.0594905915763847,17.21677775811351,0.1332735444114312,482.4800116844915,0.0002455978160605,0.0021258599175692,0.0012939742000434,0.0016831391773462,0.0001915137893234,0.05
F3,40.0,4.0,0.0211550732630141,20.0,0.7560379596389459,0.7203132063738273,0.0594905915763847,17.21677775811351,0.1332735444114312,482.4800116844915,0.0002455978160605,0.0021258599175692,0.0012939742000434,0.0016831391773462,0.0001915137893234,0.05
A4,40.0,4.0,0.0213662724657075,20.0,0.7475447255003997,1.3918150715894404,0.0603333525275492,17.48911911589613,0.0870996749014354,501.89775095521935,0.0002543076916922,0.0021499407870305,0.0016966022750432,0.0013656861909302,0.0002593383991796,0.05
B4,40.0,4.0,0.0213662724657075,20.0,0.7475447255003997,1.3918150715894404,0.0603333525275492,17.48911911589613,0.0870996749014354,501.89775095521935,0.0002543076916922,0.0021499407870305,0.0016966022750432,0.0013656861909302,0.0002593383991796,0.05
C4,40.0,4.0,0.0213662724657075,20.0,0.7475447255003997,1.3918150715894404,0.0603333525275492,17.48911911589613,0.0870996749014354,501.89775095521935,0.0002543076916922,0.0021499407870305,0.0016966022750432,0.0013656861909302,0.0002593383991796,0.05
D4,40.0,4.0,0.0223472299403105,20.0,0.7731472466685008,1.225044931104626,0.0599893341005631,15.77862653061074,0.2043323925405797,469.9718336245807,0.0002435810608139,0.0021356878461691,0.0013695359595954,0.0013934667406125,0.0002244380481959,0.05
E4,40.0,4.0,0.0223472299403105,20.0,0.7731472466685008,1.225044931104626,0.0599893341005631,15.77862653061074,0.2043323925405797,469.9718336245807,0.0002435810608139,0.0021356878461691,0.0013695359595954,0.0013934667406125,0.0002244380481959,0.05
F4,40.0,4.0,0.0223472299403105,20.0,0.7731472466685008,1.225044931104626,0.0599893341005631,15.77862653061074,0.2043323925405797,469.9718336245807,0.0002435810608139,0.0021356878461691,0.0013695359595954,0.0013934667406125,0.0002244380481959,0.05
