Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l]
A1,40.0,4.0,0.0365675025514513,20.0,1.3880595599007346,1.010493965981457,0.0105671291310391,13.877020170541345,0.7623633001323998,44.602735860337496,1.2518995056967214e-05,0.0001849352828601,0.0001,0.0008,0.0001,0.05
A2,40.0,4.0,0.0365675025514513,20.0,1.3880595599007346,1.010493965981457,0.0105671291310391,13.877020170541345,0.7623633001323998,44.602735860337496,1.2518995056967214e-05,0.0001849352828601,0.0001,0.0008,0.0001,0.05
A3,40.0,4.0,0.0365675025514513,20.0,1.3880595599007346,1.010493965981457,0.0105671291310391,13.877020170541345,0.7623633001323998,44.602735860337496,1.2518995056967214e-05,0.0001849352828601,0.0001,0.0008,0.0001,0.05
A4,40.0,4.0,0.0040912326902103,20.0,0.2859410505566826,1.1143729994069216,0.072114051598221,8.571531631224877,0.0803403204034373,334.83556494596553,0.0002755065430887,6.473904327317024e-05,0.0001,0.0008,0.0001,0.05
A5,40.0,4.0,0.0040912326902103,20.0,0.2859410505566826,1.1143729994069216,0.072114051598221,8.571531631224877,0.0803403204034373,334.83556494596553,0.0002755065430887,6.473904327317024e-05,0.0001,0.0008,0.0001,0.05
A6,40.0,4.0,0.0040912326902103,20.0,0.2859410505566826,1.1143729994069216,0.072114051598221,8.571531631224877,0.0803403204034373,334.83556494596553,0.0002755065430887,6.473904327317024e-05,0.0001,0.0008,0.0001,0.05
A7,40.0,4.0,0.0027570260167719,20.0,0.0371869985221232,0.5688533552733724,0.0062609678663071,11.635449339601502,3.9255192191109662,29.412474332091975,6.618855731061908e-06,0.0026812956545637,0.0001,0.0008,0.0001,0.05
A8,40.0,4.0,0.0027570260167719,20.0,0.0371869985221232,0.5688533552733724,0.0062609678663071,11.635449339601502,3.9255192191109662,29.412474332091975,6.618855731061908e-06,0.0026812956545637,0.0001,0.0008,0.0001,0.05
B1,40.0,4.0,0.0027570260167719,20.0,0.0371869985221232,0.5688533552733724,0.0062609678663071,11.635449339601502,3.9255192191109662,29.412474332091975,6.618855731061908e-06,0.0026812956545637,0.0001,0.0008,0.0001,0.05
B2,40.0,4.0,0.0326743310186979,20.0,0.7280920914493528,4.631594886636822,0.0037822724892644,14.137994253089438,0.2564533683960345,28.626215036436285,1.005259699116253e-05,8.532294756052578e-05,0.0001,0.0008,0.0001,0.05
B3,40.0,4.0,0.0326743310186979,20.0,0.7280920914493528,4.631594886636822,0.0037822724892644,14.137994253089438,0.2564533683960345,28.626215036436285,1.005259699116253e-05,8.532294756052578e-05,0.0001,0.0008,0.0001,0.05
B4,40.0,4.0,0.0326743310186979,20.0,0.7280920914493528,4.631594886636822,0.0037822724892644,14.137994253089438,0.2564533683960345,28.626215036436285,1.005259699116253e-05,8.532294756052578e-05,0.0001,0.0008,0.0001,0.05
B5,40.0,4.0,0.0227377686949394,20.0,0.265485243265546,0.8296704671468172,0.0089418961728879,10.86962657873436,0.9426353921065656,436.8560305726209,6.752642909677031e-05,0.0020704508079953,0.0001,0.0008,0.0001,0.05
B6,40.0,4.0,0.0227377686949394,20.0,0.265485243265546,0.8296704671468172,0.0089418961728879,10.86962657873436,0.9426353921065656,436.8560305726209,6.752642909677031e-05,0.0020704508079953,0.0001,0.0008,0.0001,0.05
B7,40.0,4.0,0.0227377686949394,20.0,0.265485243265546,0.8296704671468172,0.0089418961728879,10.86962657873436,0.9426353921065656,436.8560305726209,6.752642909677031e-05,0.0020704508079953,0.0001,0.0008,0.0001,0.05
B8,40.0,4.0,0.0278215704487101,20.0,0.1910122581745097,3.731013165533528,0.0520097649879352,12.82118781340289,0.3966802018553523,461.365477829304,0.000151286548907,0.0015551224139978,0.0001,0.0008,0.0001,0.05
C1,40.0,4.0,0.0278215704487101,20.0,0.1910122581745097,3.731013165533528,0.0520097649879352,12.82118781340289,0.3966802018553523,461.365477829304,0.000151286548907,0.0015551224139978,0.0001,0.0008,0.0001,0.05
C2,40.0,4.0,0.0278215704487101,20.0,0.1910122581745097,3.731013165533528,0.0520097649879352,12.82118781340289,0.3966802018553523,461.365477829304,0.000151286548907,0.0015551224139978,0.0001,0.0008,0.0001,0.05
C3,40.0,4.0,0.0115780041223005,20.0,0.1771626136825242,1.8346032910048795,0.0863584439237907,11.758068292766636,0.4495431811382772,199.77543609941543,2.7376351389064652e-05,3.3495649824879714e-05,0.0001,0.0008,0.0001,0.05
C4,40.0,4.0,0.0115780041223005,20.0,0.1771626136825242,1.8346032910048795,0.0863584439237907,11.758068292766636,0.4495431811382772,199.77543609941543,2.7376351389064652e-05,3.3495649824879714e-05,0.0001,0.0008,0.0001,0.05
C5,40.0,4.0,0.0115780041223005,20.0,0.1771626136825242,1.8346032910048795,0.0863584439237907,11.758068292766636,0.4495431811382772,199.77543609941543,2.7376351389064652e-05,3.3495649824879714e-05,0.0001,0.0008,0.0001,0.05
