Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,A1,P2,A1,35.294117647058684
P1,A1,P2,B1,35.294117647058684
P1,A1,P2,C1,35.294117647058684
P1,A1,P2,D1,35.29411764705868
P1,A1,P2,E1,35.29411764705868
P1,A1,P2,F1,35.29411764705868
P1,A1,P2,A2,35.294117647058556
P1,A1,P2,B2,35.294117647058556
P1,A1,P2,C2,35.294117647058556
P1,A1,P2,D2,35.294117647058805
P1,A1,P2,E2,35.294117647058805
P1,A1,P2,F2,35.294117647058805
P1,A1,P2,A3,35.294117647059
P1,A1,P2,B3,35.294117647059
P1,A1,P2,C3,35.294117647059
P1,A1,P2,D3,35.2941176470588
P1,A1,P2,E3,35.2941176470588
P1,A1,P2,F3,35.2941176470588
P1,A1,P2,A4,35.29411764705856
P1,A1,P2,B4,35.29411764705856
P1,A1,P2,C4,35.29411764705856
P1,A1,P2,D4,35.2941176470589
P1,A1,P2,E4,35.2941176470589
P1,A1,P2,F4,35.2941176470589
P1,A1,P2,A5,35.2941176470588
P1,A1,P2,B5,35.2941176470588
P1,A1,P2,C5,35.2941176470588
P1,A1,P2,D5,35.29411764705888
P1,A1,P2,E5,35.29411764705888
P1,A1,P2,F5,35.29411764705888
P1,A1,P2,A6,35.294117647058854
P1,A1,P2,B6,35.294117647058854
P1,A1,P2,C6,35.294117647058854
P1,A1,P2,D6,35.294117647058854
P1,A1,P2,E6,35.294117647058854
P1,A1,P2,F6,35.294117647058854
P1,A1,P2,A7,35.294117647058826
P1,A1,P2,B7,35.294117647058826
P1,A1,P2,C7,35.294117647058826
P1,A1,P2,D7,35.29411764705854
P1,A1,P2,E7,35.29411764705854
P1,A1,P2,F7,35.29411764705854
P1,A1,P2,A8,35.29411764705869
P1,A1,P2,B8,35.29411764705869
P1,A1,P2,C8,35.29411764705869
P1,A1,P2,D8,35.29411764705903
P1,A1,P2,E8,35.29411764705903
P1,A1,P2,F8,35.29411764705903
P1,C1,P2,A1,48.045071422513814
P1,C1,P2,B1,48.045071422513814
P1,C1,P2,C1,48.045071422513814
P1,C1,P2,D1,46.60551946959725
P1,C1,P2,E1,46.60551946959725
P1,C1,P2,F1,46.60551946959725
P1,C1,P2,A2,49.619657468235815
P1,C1,P2,B2,49.619657468235815
P1,C1,P2,C2,49.619657468235815
P1,C1,P2,D2,47.11471594916481
P1,C1,P2,E2,47.11471594916481
P1,C1,P2,F2,47.11471594916481
P1,C1,P2,A3,47.0431118474615
P1,C1,P2,B3,47.0431118474615
P1,C1,P2,C3,47.0431118474615
P4,A1,P2,D8,53.38457611635125
P4,A1,P2,E8,53.38457611635125
P4,A1,P2,F8,53.38457611635125
P1,B2,P2,D2,43.11392817897352
P1,B2,P2,E2,43.11392817897352
P1,B2,P2,F2,43.11392817897352
P1,B2,P2,A3,49.1876488427123
P1,B2,P2,B3,49.1876488427123
P1,B2,P2,C3,49.1876488427123
P5,B1,P2,D8,53.3799432254855
P5,B1,P2,E8,53.3799432254855
P5,B1,P2,F8,53.3799432254855
P1,D2,P2,A1,104.40373828158747
P1,D2,P2,B1,104.40373828158747
P1,D2,P2,C1,104.40373828158747
P1,D2,P2,D1,96.42517657331477
P1,D2,P2,E1,96.42517657331477
P1,D2,P2,F1,96.42517657331477
P1,D2,P2,A2,114.95319912760283
P1,D2,P2,B2,114.95319912760283
P1,D2,P2,C2,114.95319912760283
P1,D2,P2,D2,117.94042831576539
P1,D2,P2,E2,117.94042831576539
P1,D2,P2,F2,117.94042831576539
P1,D2,P2,A3,132.21723243173957
P1,D2,P2,B3,132.21723243173957
P1,D2,P2,C3,132.21723243173957
P1,D2,P2,D3,35.967374364698934
P1,D2,P2,E3,35.967374364698934
P1,D2,P2,F3,35.967374364698934
P1,D2,P2,A4,92.75906336393658
P1,D2,P2,B4,92.75906336393658
P1,D2,P2,C4,92.75906336393658
P1,D2,P2,D4,61.16767602704926
P1,D2,P2,E4,61.16767602704926
P1,D2,P2,F4,61.16767602704926
P1,D2,P2,A5,59.09139437051499
P1,D2,P2,B5,59.09139437051499
P1,D2,P2,C5,59.09139437051499
P1,D2,P2,D5,36.53599333942241
P1,D2,P2,E5,36.53599333942241
P1,D2,P2,F5,36.53599333942241
P1,D2,P2,A6,99.52880046371665
P1,D2,P2,B6,99.52880046371665
P1,D2,P2,C6,99.52880046371665
P1,D2,P2,D6,53.528340920483416
P1,D2,P2,E6,53.528340920483416
P1,D2,P2,F6,53.528340920483416
P1,D2,P2,A7,56.81746280258713
P1,D2,P2,B7,56.81746280258713
P1,D2,P2,C7,56.81746280258713
P1,D2,P2,A8,105.37379882500308
P1,D2,P2,B8,105.37379882500308
P1,D2,P2,C8,105.37379882500308
P1,D2,P2,D8,46.008445911805175
P1,D2,P2,E8,46.008445911805175
P1,D2,P2,F8,46.008445911805175
P1,A3,P2,A1,147.35282737278845
P1,A3,P2,A1,147.35282737278845
P1,A3,P2,A1,147.35282737278845
P1,A3,P2,A1,147.35282737278845
P1,A3,P2,B1,147.35282737278845
P1,A3,P2,B1,147.35282737278845
P1,A3,P2,B1,147.35282737278845
P1,A3,P2,B1,147.35282737278845
P1,A3,P2,C1,147.35282737278845
P1,A3,P2,C1,147.35282737278845
P1,A3,P2,C1,147.35282737278845
P1,A3,P2,C1,147.35282737278845
P1,A3,P2,D1,147.4101952770633
P1,A3,P2,D1,147.4101952770633
P1,A3,P2,D1,147.4101952770633
P1,A3,P2,D1,147.4101952770633
P1,A3,P2,E1,147.4101952770633
P1,A3,P2,E1,147.4101952770633
P1,A3,P2,E1,147.4101952770633
P1,A3,P2,E1,147.4101952770633
P1,A3,P2,F1,147.4101952770633
P1,A3,P2,F1,147.4101952770633
P1,A3,P2,F1,147.4101952770633
P1,A3,P2,F1,147.4101952770633
P1,A3,P2,A2,147.3663626453515
P1,A3,P2,A2,147.3663626453515
P1,A3,P2,A2,147.3663626453515
P1,A3,P2,A2,147.3663626453515
P1,A3,P2,B2,147.3663626453515
P1,A3,P2,B2,147.3663626453515
P1,A3,P2,B2,147.3663626453515
P1,A3,P2,B2,147.3663626453515
P1,A3,P2,C2,147.3663626453515
P1,A3,P2,C2,147.3663626453515
P1,A3,P2,C2,147.3663626453515
P1,A3,P2,C2,147.3663626453515
P1,A3,P2,D2,147.39101953220694
P1,A3,P2,D2,147.39101953220694
P1,A3,P2,D2,147.39101953220694
P1,A3,P2,D2,147.39101953220694
P1,A3,P2,E2,147.39101953220694
P1,A3,P2,E2,147.39101953220694
P1,A3,P2,E2,147.39101953220694
P1,A3,P2,E2,147.39101953220694
P1,A3,P2,F2,147.39101953220694
P1,A3,P2,F2,147.39101953220694
P1,A3,P2,F2,147.39101953220694
P1,A3,P2,F2,147.39101953220694
P1,A3,P2,A3,147.35651406245537
P1,A3,P2,A3,147.35651406245537
P1,A3,P2,A3,147.35651406245537
P1,A3,P2,A3,147.35651406245537
P1,A3,P2,B3,147.35651406245537
P1,A3,P2,B3,147.35651406245537
P1,A3,P2,B3,147.35651406245537
P1,A3,P2,B3,147.35651406245537
P1,A3,P2,C3,147.35651406245537
P1,A3,P2,C3,147.35651406245537
P1,A3,P2,C3,147.35651406245537
P1,A3,P2,C3,147.35651406245537
P1,D4,P2,D3,164.56299558450658
P1,D4,P2,D3,164.56299558450658
P1,D4,P2,D3,164.56299558450658
P1,D4,P2,E3,164.56299558450658
P1,D4,P2,E3,164.56299558450658
P1,D4,P2,E3,164.56299558450658
P1,D4,P2,F3,164.56299558450658
P1,D4,P2,F3,164.56299558450658
P1,D4,P2,F3,164.56299558450658
P1,D4,P2,A4,160.3644595035049
P1,D4,P2,A4,160.3644595035049
P1,D4,P2,A4,160.3644595035049
P1,D4,P2,B4,160.3644595035049
P1,D4,P2,B4,160.3644595035049
P1,D4,P2,B4,160.3644595035049
P1,D4,P2,C4,160.3644595035049
P1,D4,P2,C4,160.3644595035049
P1,D4,P2,C4,160.3644595035049
P1,D4,P2,D4,151.46960985980294
P1,D4,P2,D4,151.46960985980294
P1,D4,P2,D4,151.46960985980294
P1,D4,P2,E4,151.46960985980294
P1,D4,P2,E4,151.46960985980294
P1,D4,P2,E4,151.46960985980294
P1,D4,P2,F4,151.46960985980294
P1,D4,P2,F4,151.46960985980294
P1,D4,P2,F4,151.46960985980294
P1,D4,P2,A5,141.3545719506033
P1,D4,P2,A5,141.3545719506033
P1,D4,P2,A5,141.3545719506033
P1,D4,P2,B5,141.3545719506033
P1,D4,P2,B5,141.3545719506033
P1,D4,P2,B5,141.3545719506033
P1,D4,P2,C5,141.3545719506033
P1,D4,P2,C5,141.3545719506033
P1,D4,P2,C5,141.3545719506033
P1,D4,P2,D5,153.36450648678945
P1,D4,P2,D5,153.36450648678945
P1,D4,P2,D5,153.36450648678945
P1,D4,P2,E5,153.36450648678945
P1,D4,P2,E5,153.36450648678945
P1,D4,P2,E5,153.36450648678945
P1,D4,P2,F5,153.36450648678945
P1,D4,P2,F5,153.36450648678945
P1,D4,P2,F5,153.36450648678945
P1,D4,P2,A6,168.79770928777074
P1,D4,P2,A6,168.79770928777074
P1,D4,P2,A6,168.79770928777074
P1,D4,P2,B6,168.79770928777074
P1,D4,P2,B6,168.79770928777074
P1,D4,P2,B6,168.79770928777074
P1,D4,P2,C6,168.79770928777074
P1,D4,P2,C6,168.79770928777074
P1,D4,P2,C6,168.79770928777074
P1,D4,P2,D6,144.2285513514166
P1,D4,P2,D6,144.2285513514166
P1,D4,P2,D6,144.2285513514166
P1,A5,P2,E6,144.2285513514166
P1,A5,P2,E6,144.2285513514166
P1,A5,P2,E6,144.2285513514166
P1,A5,P2,F6,144.2285513514166
P1,A5,P2,F6,144.2285513514166
P1,A5,P2,F6,144.2285513514166
P1,A5,P2,A7,135.21329942611098
P1,A5,P2,A7,135.21329942611098
P1,A5,P2,A7,135.21329942611098
