Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,177.9881865705437
P3,A1,P2,A1,177.9881865705437
P3,A1,P2,B1,177.9881865705437
P3,A1,P2,B1,177.9881865705437
P3,A1,P2,C1,177.9881865705437
P3,A1,P2,C1,177.9881865705437
P3,A1,P2,D1,115.04798584317204
P3,A1,P2,D1,115.04798584317204
P3,A1,P2,E1,115.04798584317204
P3,A1,P2,E1,115.04798584317204
P3,A1,P2,F1,115.04798584317204
P3,A1,P2,F1,115.04798584317204
P3,A1,P2,A2,175.6082326784249
P3,A1,P2,A2,175.6082326784249
P3,A1,P2,B2,175.6082326784249
P3,A1,P2,B2,175.6082326784249
P3,A1,P2,C2,175.6082326784249
P3,A1,P2,C2,175.6082326784249
P3,A1,P2,D2,159.38723408066198
P3,A1,P2,E2,159.38723408066198
P3,A1,P2,F2,159.38723408066198
P3,A1,P2,A3,133.49773938857592
P3,A1,P2,A3,133.49773938857592
P3,A1,P2,B3,133.49773938857592
P3,A1,P2,B3,133.49773938857592
P3,A1,P2,C3,133.49773938857592
P3,A1,P2,C3,133.49773938857592
P3,A1,P2,D3,161.24493323029046
P3,A1,P2,D3,161.24493323029046
P3,A1,P2,D3,161.24493323029046
P3,A1,P2,D3,161.24493323029046
P3,A1,P2,E3,161.24493323029046
P3,A1,P2,E3,161.24493323029046
P3,A1,P2,E3,161.24493323029046
P3,A1,P2,E3,161.24493323029046
P3,A1,P2,F3,161.24493323029046
P3,A1,P2,F3,161.24493323029046
P3,A1,P2,F3,161.24493323029046
P3,A1,P2,F3,161.24493323029046
P3,A1,P2,A4,152.7592699951014
P3,A1,P2,A4,152.7592699951014
P3,A1,P2,A4,152.7592699951014
P3,A1,P2,B4,152.7592699951014
P3,A1,P2,B4,152.7592699951014
P3,A1,P2,B4,152.7592699951014
P3,A1,P2,C4,152.7592699951014
P3,A1,P2,C4,152.7592699951014
P3,A1,P2,C4,152.7592699951014
P3,A1,P2,D4,159.63882535636523
P3,A1,P2,D4,159.63882535636523
P3,A1,P2,D4,159.63882535636523
P3,A1,P2,E4,159.63882535636523
P3,A1,P2,E4,159.63882535636523
P3,A1,P2,E4,159.63882535636523
P3,A1,P2,F4,159.63882535636523
P3,A1,P2,F4,159.63882535636523
P3,A1,P2,F4,159.63882535636523
P3,A1,P2,A5,173.81168839163956
P3,A1,P2,A5,173.81168839163956
P3,A1,P2,A5,173.81168839163956
P3,A1,P2,B5,173.81168839163956
P3,A1,P2,B5,173.81168839163956
P3,A1,P2,B5,173.81168839163956
P3,A1,P2,C5,173.81168839163956
P3,A1,P2,C5,173.81168839163956
P3,A1,P2,C5,173.81168839163956
P3,A1,P2,D5,143.89903197510978
P3,A1,P2,D5,143.89903197510978
P3,A1,P2,D5,143.89903197510978
P3,A1,P2,D5,143.89903197510978
P3,A1,P2,E5,143.89903197510978
P3,A1,P2,E5,143.89903197510978
P3,A1,P2,E5,143.89903197510978
P3,A1,P2,E5,143.89903197510978
P3,A1,P2,F5,143.89903197510978
P3,A1,P2,F5,143.89903197510978
P3,A1,P2,F5,143.89903197510978
P3,A1,P2,F5,143.89903197510978
P3,A1,P2,A6,128.3292823604394
P3,A1,P2,A6,128.3292823604394
P3,A1,P2,A6,128.3292823604394
P3,A1,P2,B6,128.3292823604394
P3,A1,P2,B6,128.3292823604394
P3,A1,P2,B6,128.3292823604394
P3,A1,P2,C6,128.3292823604394
P3,A1,P2,C6,128.3292823604394
P3,A1,P2,C6,128.3292823604394
P3,A1,P2,D6,143.82665821778684
P3,A1,P2,D6,143.82665821778684
P3,A1,P2,D6,143.82665821778684
P3,A1,P2,E6,143.82665821778684
P3,A1,P2,E6,143.82665821778684
P3,A1,P2,E6,143.82665821778684
P3,A1,P2,F6,143.82665821778684
P3,A1,P2,F6,143.82665821778684
P3,A1,P2,F6,143.82665821778684
P3,A1,P2,A7,132.7394305308749
P3,A1,P2,A7,132.7394305308749
P3,A1,P2,B7,132.7394305308749
P3,A1,P2,B7,132.7394305308749
P3,A1,P2,C7,132.7394305308749
P3,A1,P2,C7,132.7394305308749
P3,A1,P2,D7,161.22646617917374
P3,A1,P2,D7,161.22646617917374
P3,A1,P2,D7,161.22646617917374
P3,A1,P2,E7,161.22646617917374
P3,A1,P2,E7,161.22646617917374
P3,A1,P2,E7,161.22646617917374
P3,A1,P2,F7,161.22646617917374
P3,A1,P2,F7,161.22646617917374
P3,A1,P2,F7,161.22646617917374
P3,A1,P2,A8,189.21099889648912
P3,A1,P2,A8,189.21099889648912
P3,A1,P2,B8,189.21099889648912
P3,A1,P2,B8,189.21099889648912
P3,A1,P2,C8,189.21099889648912
P3,A1,P2,C8,189.21099889648912
P3,A1,P2,D8,188.24234076613462
P3,A1,P2,D8,188.24234076613462
P3,A1,P2,D8,188.24234076613462
P3,A1,P2,D8,188.24234076613462
P3,A1,P2,D8,188.24234076613462
P3,A1,P2,E8,188.24234076613462
P3,A1,P2,E8,188.24234076613462
P3,A1,P2,E8,188.24234076613462
P3,A1,P2,E8,188.24234076613462
P3,A1,P2,E8,188.24234076613462
P3,A1,P2,F8,188.24234076613462
P3,A1,P2,F8,188.24234076613462
P3,A1,P2,F8,188.24234076613462
P3,A1,P2,F8,188.24234076613462
P3,A1,P2,F8,188.24234076613462
