Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,A1,P2,A1,35.29411764705881
P1,A1,P2,B1,35.29411764705881
P1,A1,P2,C1,35.29411764705881
P1,A1,P2,D1,35.29411764705881
P1,A1,P2,E1,35.29411764705881
P1,A1,P2,F1,35.29411764705881
P1,A1,P2,A2,35.294117647058705
P1,A1,P2,B2,35.294117647058705
P1,A1,P2,C2,35.294117647058705
P1,A1,P2,D2,35.29411764705891
P1,A1,P2,E2,35.29411764705891
P1,A1,P2,F2,35.29411764705891
P1,A1,P2,A3,35.2941176470587
P1,A1,P2,B3,35.2941176470587
P1,A1,P2,C3,35.2941176470587
P1,A1,P2,D3,35.29411764705901
P1,A1,P2,E3,35.29411764705901
P1,A1,P2,F3,35.29411764705901
P1,A1,P2,A4,35.294117647058776
P1,A1,P2,B4,35.294117647058776
P1,A1,P2,C4,35.294117647058776
P1,A1,P2,D4,35.29411764705906
P1,A1,P2,E4,35.29411764705906
P1,A1,P2,F4,35.29411764705906
P1,A1,P2,A5,35.29411764705896
P1,A1,P2,B5,35.29411764705896
P1,A1,P2,C5,35.29411764705896
P1,A1,P2,D5,35.29411764705867
P1,A1,P2,E5,35.29411764705867
P1,A1,P2,F5,35.29411764705867
P1,A1,P2,A6,35.294117647058684
P1,A1,P2,B6,35.294117647058684
P1,A1,P2,C6,35.294117647058684
P1,A1,P2,D6,35.29411764705901
P1,A1,P2,E6,35.29411764705901
P1,A1,P2,F6,35.29411764705901
P1,A1,P2,A7,35.29411764705853
P1,A1,P2,B7,35.29411764705853
P1,A1,P2,C7,35.29411764705853
P1,A1,P2,D7,35.294117647058584
P1,A1,P2,E7,35.294117647058584
P1,A1,P2,F7,35.294117647058584
P1,A1,P2,A8,35.294117647058684
P1,A1,P2,B8,35.294117647058684
P1,A1,P2,C8,35.294117647058684
P1,A1,P2,D8,35.294117647058734
P1,A1,P2,E8,35.294117647058734
P1,A1,P2,F8,35.294117647058734
P1,C1,P2,A2,37.825605178748
P1,C1,P2,B2,37.825605178748
P1,C1,P2,C2,37.825605178748
P4,A1,P2,D3,80.26624301065999
P4,A1,P2,E3,80.26624301065999
P4,A1,P2,F3,80.26624301065999
P4,A1,P2,D5,67.87273061101624
P4,A1,P2,E5,67.87273061101624
P4,A1,P2,F5,67.87273061101624
P4,A1,P2,A6,52.88478165598126
P4,A1,P2,B6,52.88478165598126
P4,A1,P2,C6,52.88478165598126
P4,A1,P2,D8,52.05911815826
P4,A1,P2,E8,52.05911815826
P4,A1,P2,F8,52.05911815826
P5,B1,P2,D8,51.49899292077201
P5,B1,P2,E8,51.49899292077201
P5,B1,P2,F8,51.49899292077201
P1,C2,P2,A1,37.48442549365161
P1,C2,P2,B1,37.48442549365161
P1,C2,P2,C1,37.48442549365161
P1,C2,P2,D1,32.29032746545433
P1,C2,P2,E1,32.29032746545433
P1,C2,P2,F1,32.29032746545433
P1,C2,P2,D2,34.844762309635286
P1,C2,P2,E2,34.844762309635286
P1,C2,P2,F2,34.844762309635286
P1,C2,P2,A3,31.365658339277953
P1,C2,P2,B3,31.365658339277953
P1,C2,P2,C3,31.365658339277953
P1,D2,P2,A2,47.40144964112925
P1,D2,P2,B2,47.40144964112925
P1,D2,P2,C2,47.40144964112925
P1,D2,P2,D2,30.777797714104818
P1,D2,P2,E2,30.777797714104818
P1,D2,P2,F2,30.777797714104818
P1,D2,P2,A6,84.245714829584
P1,D2,P2,B6,84.245714829584
P1,D2,P2,C6,84.245714829584
P1,D2,P2,D6,85.67672676971766
P1,D2,P2,E6,85.67672676971766
P1,D2,P2,F6,85.67672676971766
P1,D2,P2,A7,91.08429129532477
P1,D2,P2,B7,91.08429129532477
P1,D2,P2,C7,91.08429129532477
P1,D2,P2,D7,85.2568816860937
P1,D2,P2,E7,85.2568816860937
P1,D2,P2,F7,85.2568816860937
P1,D2,P2,A8,40.052409577508215
P1,D2,P2,B8,40.052409577508215
P1,D2,P2,C8,40.052409577508215
P1,D2,P2,D8,49.71716462161171
P1,D2,P2,E8,49.71716462161171
P1,D2,P2,F8,49.71716462161171
P1,A3,P2,A1,162.80842567706802
P1,A3,P2,A1,162.80842567706802
P1,A3,P2,A1,162.80842567706802
P1,A3,P2,A1,162.80842567706802
P1,A3,P2,B1,162.80842567706802
P1,A3,P2,B1,162.80842567706802
P1,A3,P2,B1,162.80842567706802
P1,A3,P2,B1,162.80842567706802
P1,A3,P2,C1,162.80842567706802
P1,A3,P2,C1,162.80842567706802
P1,A3,P2,C1,162.80842567706802
P1,A3,P2,C1,162.80842567706802
P1,A3,P2,D1,179.92211854477497
P1,A3,P2,D1,179.92211854477497
P1,A3,P2,D1,179.92211854477497
P1,A3,P2,D1,179.92211854477497
P1,A3,P2,E1,179.92211854477497
P1,A3,P2,E1,179.92211854477497
P1,A3,P2,E1,179.92211854477497
P1,A3,P2,E1,179.92211854477497
P1,A3,P2,F1,179.92211854477497
P1,A3,P2,F1,179.92211854477497
P1,A3,P2,F1,179.92211854477497
P1,A3,P2,F1,179.92211854477497
P1,A3,P2,A2,156.4157296204459
P1,A3,P2,A2,156.4157296204459
P1,A3,P2,A2,156.4157296204459
P1,A3,P2,A2,156.4157296204459
P1,A3,P2,A2,156.4157296204459
P1,A3,P2,B2,156.4157296204459
P1,A3,P2,B2,156.4157296204459
P1,A3,P2,B2,156.4157296204459
P1,A3,P2,B2,156.4157296204459
P1,A3,P2,B2,156.4157296204459
P1,A3,P2,C2,156.4157296204459
P1,A3,P2,C2,156.4157296204459
P1,A3,P2,C2,156.4157296204459
P1,A3,P2,C2,156.4157296204459
P1,A3,P2,C2,156.4157296204459
P1,A3,P2,D2,157.3653145505624
P1,A3,P2,D2,157.3653145505624
P1,A3,P2,D2,157.3653145505624
P1,A3,P2,E2,157.3653145505624
P1,A3,P2,E2,157.3653145505624
P1,A3,P2,E2,157.3653145505624
P1,A3,P2,F2,157.3653145505624
P1,A3,P2,F2,157.3653145505624
P1,A3,P2,F2,157.3653145505624
P1,A3,P2,A3,175.8591390024992
P1,A3,P2,A3,175.8591390024992
P1,A3,P2,A3,175.8591390024992
P1,D4,P2,B3,175.8591390024992
P1,D4,P2,B3,175.8591390024992
P1,D4,P2,B3,175.8591390024992
P1,D4,P2,C3,175.8591390024992
P1,D4,P2,C3,175.8591390024992
P1,D4,P2,C3,175.8591390024992
P1,A3,P2,D3,152.96177851666258
P1,A3,P2,D3,152.96177851666258
P1,A3,P2,D3,152.96177851666258
P1,D4,P2,E3,152.96177851666258
P1,D4,P2,E3,152.96177851666258
P1,D4,P2,E3,152.96177851666258
P1,D4,P2,F3,152.96177851666258
P1,D4,P2,F3,152.96177851666258
P1,D4,P2,F3,152.96177851666258
P1,D4,P2,A4,165.53105630556004
P1,D4,P2,A4,165.53105630556004
P1,D4,P2,A4,165.53105630556004
P1,D4,P2,B4,165.53105630556004
P1,D4,P2,B4,165.53105630556004
P1,D4,P2,B4,165.53105630556004
P1,D4,P2,C4,165.53105630556004
P1,D4,P2,C4,165.53105630556004
P1,D4,P2,C4,165.53105630556004
P1,D4,P2,D4,149.94143804893855
P1,D4,P2,D4,149.94143804893855
P1,D4,P2,D4,149.94143804893855
P1,D4,P2,E4,149.94143804893855
P1,D4,P2,E4,149.94143804893855
P1,D4,P2,E4,149.94143804893855
P1,D4,P2,F4,149.94143804893855
P1,D4,P2,F4,149.94143804893855
P1,D4,P2,F4,149.94143804893855
P1,D4,P2,A5,165.99719721519025
P1,D4,P2,A5,165.99719721519025
P1,D4,P2,A5,165.99719721519025
P1,D4,P2,B5,165.99719721519025
P1,D4,P2,B5,165.99719721519025
