Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,B1,P2,A1,15.0
P1,B1,P2,B1,15.0
P1,B1,P2,C1,15.0
P1,B1,P2,D1,15.0
P1,B1,P2,E1,15.0
P1,B1,P2,F1,15.0
P1,B1,P2,A2,15.0
P1,B1,P2,B2,15.0
P1,B1,P2,C2,15.0
P1,B1,P2,D2,15.0
P1,B1,P2,E2,15.0
P1,B1,P2,F2,15.0
P1,B1,P2,A3,15.0
P1,B1,P2,B3,15.0
P1,B1,P2,C3,15.0
P1,B1,P2,D3,15.0
P1,B1,P2,E3,15.0
P1,B1,P2,F3,15.0
P1,B1,P2,A4,15.0
P1,B1,P2,B4,15.0
P1,B1,P2,C4,15.0
P1,B1,P2,D4,15.0
P1,B1,P2,E4,15.0
P1,B1,P2,F4,15.0
P1,B1,P2,A5,15.0
P1,B1,P2,B5,15.0
P1,B1,P2,C5,15.0
P1,B1,P2,D5,15.0
P1,B1,P2,E5,15.0
P1,B1,P2,F5,15.0
P1,B1,P2,A6,15.0
P1,B1,P2,B6,15.0
P1,B1,P2,C6,15.0
P1,B1,P2,D6,15.0
P1,B1,P2,E6,15.0
P1,B1,P2,F6,15.0
P1,B1,P2,A7,15.0
P1,B1,P2,B7,15.0
P1,B1,P2,C7,15.0
P1,B1,P2,D7,15.0
P1,B1,P2,E7,15.0
P1,B1,P2,F7,15.0
P1,B1,P2,A8,15.0
P1,B1,P2,B8,15.0
P1,B1,P2,C8,15.0
P1,B1,P2,D8,15.0
P1,B1,P2,E8,15.0
P1,B1,P2,F8,15.0
P1,C1,P2,A1,28.241529712520688
P1,C1,P2,B1,28.241529712520688
P1,C1,P2,C1,28.241529712520688
P1,C1,P2,D1,21.698426917981376
P1,C1,P2,E1,21.698426917981376
P1,C1,P2,F1,21.698426917981376
P1,C1,P2,D2,19.68801149740625
P1,C1,P2,E2,19.68801149740625
P1,C1,P2,F2,19.68801149740625
P1,C1,P2,A3,19.022155451659813
P1,C1,P2,B3,19.022155451659813
P1,C1,P2,C3,19.022155451659813
P1,C1,P2,A4,5.415990591644251
P1,C1,P2,B4,5.415990591644251
P1,C1,P2,C4,5.415990591644251
P1,C1,P2,D4,5.415990591644251
P1,C1,P2,E4,5.415990591644251
P1,C1,P2,F4,5.415990591644251
P1,C1,P2,A5,7.289792977848
P1,C1,P2,B5,7.289792977848
P1,C1,P2,C5,7.289792977848
P1,C1,P2,D6,7.950232870931813
P1,C1,P2,E6,7.950232870931813
P1,C1,P2,F6,7.950232870931813
P1,C1,P2,A7,9.031571111323814
P1,C1,P2,B7,9.031571111323814
P1,C1,P2,C7,9.031571111323814
P1,C1,P2,D7,11.202772514673313
P1,C1,P2,E7,11.202772514673313
P1,C1,P2,F7,11.202772514673313
P1,C1,P2,A8,5.8888254546201875
P1,C1,P2,B8,5.8888254546201875
P1,C1,P2,C8,5.8888254546201875
P1,D1,P2,A1,10.0
P1,D1,P2,B1,10.0
P1,D1,P2,C1,10.0
P1,D1,P2,D1,10.0
P1,D1,P2,E1,10.0
P1,D1,P2,F1,10.0
P1,D1,P2,A2,10.0
P1,D1,P2,B2,10.0
P1,D1,P2,C2,10.0
P1,D1,P2,D2,10.0
P1,D1,P2,E2,10.0
P1,D1,P2,F2,10.0
P1,D1,P2,A3,10.0
P1,D1,P2,B3,10.0
P1,D1,P2,C3,10.0
P1,D1,P2,D3,10.0
P1,D1,P2,E3,10.0
P1,D1,P2,F3,10.0
P1,D1,P2,A4,10.0
P1,D1,P2,B4,10.0
P1,D1,P2,C4,10.0
P1,D1,P2,D4,10.0
P1,D1,P2,E4,10.0
P1,D1,P2,F4,10.0
P1,D1,P2,A5,10.0
P1,D1,P2,B5,10.0
P1,D1,P2,C5,10.0
P1,D1,P2,D5,10.0
P1,D1,P2,E5,10.0
P1,D1,P2,F5,10.0
P1,D1,P2,A6,10.0
P1,D1,P2,B6,10.0
P1,D1,P2,C6,10.0
P1,D1,P2,D6,10.0
P1,D1,P2,E6,10.0
P1,D1,P2,F6,10.0
P1,D1,P2,A7,10.0
P1,D1,P2,B7,10.0
P1,D1,P2,C7,10.0
P1,D1,P2,D7,10.0
P1,D1,P2,E7,10.0
P1,D1,P2,F7,10.0
P1,D1,P2,A8,10.0
P1,D1,P2,B8,10.0
P1,D1,P2,C8,10.0
P1,D1,P2,D8,10.0
P1,D1,P2,E8,10.0
P1,D1,P2,F8,10.0
P1,A2,P2,A1,20.366807388335854
P1,A2,P2,B1,20.366807388335854
P1,A2,P2,C1,20.366807388335854
P1,A2,P2,D1,22.105302249553006
P1,A2,P2,E1,22.105302249553006
P1,A2,P2,F1,22.105302249553006
P1,A2,P2,A2,7.365858042648207
P1,A2,P2,B2,7.365858042648207
P1,A2,P2,C2,7.365858042648207
P1,A2,P2,D2,10.782848479551387
P1,A2,P2,E2,10.782848479551387
P1,A2,P2,F2,10.782848479551387
P1,A2,P2,A3,19.788530427099104
P1,A2,P2,B3,19.788530427099104
P1,A2,P2,C3,19.788530427099104
P1,A2,P2,D3,23.225422558993973
P1,A2,P2,E3,23.225422558993973
P1,A2,P2,F3,23.225422558993973
P1,A2,P2,A4,23.266586758618967
P1,A2,P2,B4,23.266586758618967
P1,A2,P2,C4,23.266586758618967
P1,A2,P2,D4,23.266586758618967
P1,A2,P2,E4,23.266586758618967
P1,A2,P2,F4,23.266586758618967
P1,A2,P2,A5,13.812357319319855
P1,A2,P2,B5,13.812357319319855
P1,A2,P2,C5,13.812357319319855
P1,A2,P2,D5,8.572133236499944
P1,A2,P2,E5,8.572133236499944
P1,A2,P2,F5,8.572133236499944
P1,A2,P2,A6,20.400341241423437
P1,A2,P2,B6,20.400341241423437
P1,A2,P2,C6,20.400341241423437
P1,A2,P2,D6,26.280728612966307
P1,A2,P2,E6,26.280728612966307
P1,A2,P2,F6,26.280728612966307
P1,A2,P2,A7,23.05197898372632
P1,A2,P2,B7,23.05197898372632
P1,A2,P2,C7,23.05197898372632
P1,A2,P2,D7,23.805590659838597
P1,A2,P2,E7,23.805590659838597
P1,A2,P2,F7,23.805590659838597
P1,A2,P2,A8,26.40601065423165
P1,A2,P2,B8,26.40601065423165
P1,A2,P2,C8,26.40601065423165
P1,A2,P2,D8,9.929837296064282
P1,A2,P2,E8,9.929837296064282
P1,A2,P2,F8,9.929837296064282
P1,B2,P2,A1,16.719494543054967
P1,B2,P2,B1,16.719494543054967
P1,B2,P2,C1,16.719494543054967
P1,B2,P2,D1,15.983129107453651
P1,B2,P2,E1,15.983129107453651
P1,B2,P2,F1,15.983129107453651
P1,B2,P2,A2,16.029362601639285
P1,B2,P2,B2,16.029362601639285
P1,B2,P2,C2,16.029362601639285
P1,B2,P2,D2,15.948012997978127
P1,B2,P2,E2,15.948012997978127
P1,B2,P2,F2,15.948012997978127
P1,B2,P2,A3,17.443585784514553
P1,B2,P2,B3,17.443585784514553
P1,B2,P2,C3,17.443585784514553
P1,B2,P2,D3,17.26422727339647
P1,B2,P2,E3,17.26422727339647
P1,B2,P2,F3,17.26422727339647
P1,B2,P2,A4,15.534101375533238
P1,B2,P2,B4,15.534101375533238
P1,B2,P2,C4,15.534101375533238
P1,B2,P2,D4,16.1943717253577
P1,B2,P2,E4,16.1943717253577
P1,B2,P2,F4,16.1943717253577
P1,B2,P2,A5,17.851055259080923
P1,B2,P2,B5,17.851055259080923
P1,B2,P2,C5,17.851055259080923
P1,B2,P2,D5,15.888946773235691
P1,B2,P2,E5,15.888946773235691
P1,B2,P2,F5,15.888946773235691
P1,B2,P2,A6,19.25659737494154
P1,B2,P2,B6,19.25659737494154
P1,B2,P2,C6,19.25659737494154
P1,B2,P2,D6,24.582201054270158
P1,B2,P2,E6,24.582201054270158
P1,B2,P2,F6,24.582201054270158
P1,B2,P2,A7,16.22792217482111
P1,B2,P2,B7,16.22792217482111
P1,B2,P2,C7,16.22792217482111
P1,B2,P2,D7,13.42620967955992
P1,B2,P2,E7,13.42620967955992
P1,B2,P2,F7,13.42620967955992
P1,B2,P2,A8,14.874017057927695
P1,B2,P2,B8,14.874017057927695
P1,B2,P2,C8,14.874017057927695
P1,B2,P2,D8,5.254625549373056
P1,B2,P2,E8,5.254625549373056
P1,B2,P2,F8,5.254625549373056
P5,C1,P2,A1,5.972906794550649
P5,C1,P2,B1,5.972906794550649
P5,C1,P2,C1,5.972906794550649
P5,C1,P2,D1,5.591517025182375
P5,C1,P2,E1,5.591517025182375
P5,C1,P2,F1,5.591517025182375
P5,C1,P2,A2,5.5683748836923
P5,C1,P2,B2,5.5683748836923
P5,C1,P2,C2,5.5683748836923
P5,C1,P2,D2,16.89555715381515
P5,C1,P2,E2,16.89555715381515
P5,C1,P2,F2,16.89555715381515
P5,C1,P2,A3,18.848609064106174
P5,C1,P2,B3,18.848609064106174
P5,C1,P2,C3,18.848609064106174
P5,C1,P2,D3,13.694481378309826
P5,C1,P2,E3,13.694481378309826
P5,C1,P2,F3,13.694481378309826
P5,C1,P2,A4,11.050796050080251
P5,C1,P2,B4,11.050796050080251
P5,C1,P2,C4,11.050796050080251
P5,C1,P2,D4,13.93785558265365
P5,C1,P2,E4,13.93785558265365
P5,C1,P2,F4,13.93785558265365
P5,C1,P2,A5,10.9703335223621
P5,C1,P2,B5,10.9703335223621
P5,C1,P2,C5,10.9703335223621
P5,C1,P2,D5,12.927553905904377
P5,C1,P2,E5,12.927553905904377
P5,C1,P2,F5,12.927553905904377
P5,C1,P2,A6,11.258186594578026
